id,authorship_id,institution_id,authorship_position,authorship_position_number,name,publication,contributor_id,publication_link,resource_type_from_publication,institution_country_code_from_institution_id,publication_date_from_research_outputs,within_analysis_timeframe_from_publication,cleaned_name,created_time
rec018d2ZTmyRqB49,8523,5e6e3e102d21242f1f18dd6b09874b09,middle,6,fd413ab8964d160b8f0dd0480393034a,1ff0aeff44fcfcb263c997d84c570b0b,2379,a331b5e53c3a8e38dfd6ba56508509c3,"""journal article""",US,2012-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec01PVo20B6s3xqQ,6868,96e47e04473236f5e1923bea4d8f50f2,middle,6,219036de2a882eccd48a9175c8cfd99a,28ab9b9900bd525a80d11a85077dd35b,3705,002b3e6e9fe8179c042eb7ad4148f1e6,"""journal article""",US,2014-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:33Z
rec023vQxWqzC7MDs,3393,58016528a402cbb2d2f41383f53ceab8,middle,4,9faf1ad2153f43b4b5ca8ee689c1f370,732a42f8b2e0605124bc903e5bdbc879,1897,6241b309d062d44027f3b3a0dd957f3f,"""journal article""",MY,2011-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec02Xa4uMYWcZe8c,6751,a1999f2a84702a12a706207066166b4a,middle,14,0f3c0220313684f3fe23a0e03428a287,fbce20eba76ebe6919a4d0c8943cb497,3633,3db5c931b03c9cb001fde3daf2f4e49c,"""journal article""",BD,2014-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:33Z
rec02z9VPJtjBN8pk,2409,81d92b9f2f2db715ab61a9d89820c321,middle,8,deba417ff771611be4d395fe09baa0d1,7687da34c58e7123306ca7a3db85e040,1402,4763e3000b6408f5d6b6f4fa29318b23,"""journal article""",NL,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec0323KRt56wM3ff,7206,34916100ed45b433ca4bea995f8f779f,middle,13,dbd3cbd5d55d10ea250a2507b5c9df70,1bdabf42c687f9c881238c237be93678,3880,5bde7171f32b210392083bccf6b2443b,"""journal article""",PL,2015-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:33Z
rec036yYz356G23S8,7168,359ce1d9666d6413cdacfac29f6ea53f,middle,9,d5376816380ebf1f5d1bd92180b36baf,f6685630b7e5e3c49470d44a942c4ed5,3858,1b56e5dd692c0d492f71ea4addea8ea4,"""journal article""",BO,2012-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:33Z
rec03l8SXnoqdBWiC,8917,7dd6261f9f3a6c223e92ab6ae2a4b96b,middle,32,d2acfb7ad48d690c6fe6578d8608ce9a,34d4634968db5f1b6a9baac53a493b72,323,e966b04194d0768362eec090712142e7,"""journal article""",IT,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-10-27T21:50:54Z
rec042qJhnaItCVUE,4857,4f47dbbf288c09d2f5a194439d9cefb1,middle,4,527caa87af4ab25f28d08d4d3a8f8ca0,31df6d3738cf75a538b5ceffb64dcbba,2697,b0572eaf61894bd3acba0a7bbfd77349,"""journal article""",BD,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec04HLHAFQXflLDo,8642,2008269a31abba0e8812d4a61e1d2b6e,middle,8,59b3dbefc2652aeae6d3635377d1e7f6,4cc682ca2103e78061cc2db96fe57ad6,2792,98eeb267dc6608bac309897653288d4f,"""journal article""",AU,2017-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec04eIXQG9G2d6xM,5502,e09072cfa75e5c3a199652bcfc8fda7f,middle,3,70fd9e530aa10fed26ba6950248eb1cc,9eea67b54a0fc82eb9cc893a24ffc7ab,4053,5ddc4dfdc4ee5a928fe1233c898b9681,"""journal article""",US,2014-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec0509BUaTcopTma,9098,7e4ab937ad0ce65b3091335df19d322c,last,5,cd44dd6f0af047dea0b0e4a3eed50a47,ef124acb2c176732c0500924f8415f6d,1983,c35aeff8953f9d9d8a4a05844f2a2c62,"""journal article""",GB,2012-01-01,1,cd44dd6f0af047dea0b0e4a3eed50a47,2023-08-02T15:59:14Z
rec05qOkLPmL4vLz6,1677,750cde5d6816e0bd42c11354d6299a4c,middle,11,fb0cffeb2f282c27e76ca6fb9b2ff514,f6685630b7e5e3c49470d44a942c4ed5,961,1b56e5dd692c0d492f71ea4addea8ea4,"""journal article""",US,2012-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec05xifEiKHyc8TB,2221,6557225c4eccb81da3534b94d100119a,middle,3,b0fdc4dcb87fb7ff1cdaf0fb9d9535d3,4e621a7ca6d00ff76dfad81bf8268efc,1290,d809a0fcf06c7c27ac823d34fb0759c7,"""journal article""",US,2014-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec06AhxdfnKVtEC9,1772,067c7d67d430f557890937decb85d472,middle,16,2eeb768c3d505670fb56a8c8af7e7e30,c18d767c859ccb60774154ae66c46195,1027,9f90e3b3c5ba8f26f8c5c61b157d47f7,"""preprint""",US,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-07-17T18:42:53Z
rec06cQ8jtWc3yT5U,4798,a1999f2a84702a12a706207066166b4a,first,1,609a4b2f669735653994f3e9178801ad,ba279612dc485f55482aa31e47a08dda,4088,521632e677d6bf22622f6370dbf720d5,"""journal article""",BD,2018-01-01,1,50814b5d0f245b1ae008e38078b12a7b,2023-06-22T18:07:29Z
rec06yEj0JkmYxz8O,4272,83962e46edef9383d72117ddb334af83,middle,13,40e81caeebf3e31d0165dd1d00773c42,eaebd6335e13430aa5e8260472bf6d08,2419,d90dcc64a95f5562950033b6634c6de8,"""journal article""",GB,2013-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec07cKLLG34izfQI,8852,e09072cfa75e5c3a199652bcfc8fda7f,middle,6,654aa2f298bca8244fb70c901cebf711,d1536a9afb3282a5b2d76582f739de7d,3756,20eb43e4f4e27559d364cd68521d55b3,"""journal article""",US,2009-01-01,0,396f1837bdc228159d12c551d5a704ed,2023-08-24T14:05:56Z
rec08jg6p1iKMYcRF,6899,85a6aebe52accbaa5ea0ab56cdc8c2d4,middle,3,d13530f6e693d1e5bd97663b9b0ce3ee,60d938e720afb3206be3012f3bd2fc6b,3730,beb4bbe33083434eaf785627a44f8aa3,"""journal article""",US,2015-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:33Z
rec09WTV4HBD0n1XH,9357,8255e9209dcccac002b17581f0707565,middle,26,d1d48ac5d1105ed4865de2ec0bca578b,4a13c95b30423cd1ba5a2f4c6d5c625e,4111,edd74d2df20940794c8b560bfabe295f,"""preprint""",US,2020-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-24T16:33:02Z
rec09Z3o16lHCsYBL,3899,797daf1d262b7255268bdbd377eee41d,middle,11,b736eac1e15b323c53bbea98a0d1c385,a1f279720fc28b872df3a022ae8cdc0f,2176,20cb680b588cd30620e04440a31b592a,"""journal article,opinion""",US,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec09l2mofHyPnGgt,629,96d41d660ceb51783cb91289441aa795,middle,11,e6d1a40b8c2745f0b72dead442c0dae8,897b21343becfe229c171423c465bcd3,422,e4ec3e65258829aa474a760bf2f72440,"""journal article""",US,2008-01-01,0,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec0A3up8UAlTbDOI,2042,2688a6ef7ca332c762c9d1658f7bf6ac,first,1,e917f62dff59c4876a5fe698477fa240,a76387f12f6e61183ced78a68ec6acc7,1170,8a33ac4453375b09c871f430000fb620,"""journal article""",US,2010-01-01,0,e917f62dff59c4876a5fe698477fa240,2023-06-22T18:07:24Z
rec0AHMs0LOPCd0jI,9481,25b69c27b5792b8e000051711b4629e1,middle,9,961c36f1aee608ff30a2d1c26f51a01b,f9312c4a6c87a107e9fe580f9ff81f8d,3176,28ea33f388daa966333f483d49c0edf1,"""journal article""",BE,2022-01-01,1,396f1837bdc228159d12c551d5a704ed,2024-03-28T18:27:24Z
rec0AR0463s1nuOey,597,25b69c27b5792b8e000051711b4629e1,middle,6,e7874e76094f674f67dab860a5eb9cee,efeff732047dac81e487fa471f8d97ed,399,503d65a9a86d84d07b1e4a781b210356,"""journal article""",BE,2022-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec0AozUMNubqs3m0,8468,e09072cfa75e5c3a199652bcfc8fda7f,middle,2,dafae90bf7ebff83c8c9fdbd1e002885,2a9b7fb1a9db1b861c6d0be4d02f3868,4053,6d3bc2151b177c4e1eb5b9b7c272859e,"""journal article""",US,2012-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec0BVayoL0fYy1pe,2484,a1999f2a84702a12a706207066166b4a,middle,2,7d8eac79e19ebfe895e248dcb65abbbd,cd439b5aa753403120f4c16ca9a03782,1431,a05611cbf8590b3fb405ac1e580bcfab,"""journal article""",BD,2016-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec0C4ev01oopWzBr,2574,6f0a6b00019f25f59dcb1da2c1878cd5,middle,19,793595d0ed1a118264325fa3ec0a6240,40e0275f97fa665b4e46ac678bf2b8de,1451,32369b70a735d9b370907cbc39f25aac,"""journal article""",BO,2015-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec0CLQQzMrVUE4PT,4116,850c9ae97364e1a7e3a6a5504f9c1301,middle,57,382f4180ba6a35a064060d314543c181,c77dc2647a7bb132192d325896bf6adf,2311,56d112e552b7613d16710e3f0fb07479,"""journal article""",DE,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec0D991NW6UFgBSU,8385,f1432b734182632e43a61dca2265b2c4,middle,3,8e67e8d8e93043f61c94f745fbe6d41f,9dd96c3922230187621882ea075e4a7a,1479,8645fe95c5d14eb162640b57abfb7553,"""journal article""",CD,2019-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec0Dwzip1NHz9qgy,8755,31085141ebc6f0ce91f77dec1614c424,middle,9,a7f3ef6ea04f675259a7b952909022c0,ce570f7b6f767eca8faa5ebf9c327976,3409,d5571d16c32aa9fae45a42bde0f5e0d8,"""journal article""",BR,2013-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec0En2no3CVH7OtK,2359,592eb511b4e0b30f334947c208a3aadd,middle,2,294d0174f07f49bae2a9325ce4dbb257,b02c218116d346cda86b0403ecf6e7a4,1368,8a3b13c87ea59a0ce198cd9acd465e37,"""letter,journal article""",CN,2018-01-01,1,396f1837bdc228159d12c551d5a704ed,2024-05-03T20:20:15Z
rec0ErTFqQWMVmj0x,8892,8dbcef1fbe21b14d8bde73d980c39c65,middle,3,4dbdbfe1ffd727f85e9cafc64f05f796,deec602ba22c8a3e7c76faf7136df25d,3954,d312974bd360b2fed42fd4c32f53cfa7,"""journal article""",CN,2010-01-01,0,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec0HZrynD8zcGoyE,9220,6919181a3343faa3954ca14175b7937b,middle,5,0e26e0e604fff8c5f42fe5cd63ff4735,a14dc7d22cbb9f5df437e27ba6a97c09,NA,a18b4c9bf836a91bdd2a2d765293801a,"""journal article""",BD,2022-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec0IIHyxfaRU5SmW,5048,e09072cfa75e5c3a199652bcfc8fda7f,middle,2,8c59f74fee4fb9834b37ccf99d53d884,17858425a744700f044f2045dd1bd70f,2805,24a52626eb14c707f19beaacb6108cf2,"""journal article""",US,2019-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec0IPEnXVlMvwK76,2763,b25a695eaa8eb1ad329369675e570f74,middle,16,55b3f12dd4ccd04a472c212a1ea10ec0,500c204ad8e358bed1fff52f330629e0,1571,0c4ac2d4b4554f8415f7f71b113791a8,"""journal article""",CZ,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec0JtkCgdajjFWNC,583,e09072cfa75e5c3a199652bcfc8fda7f,last,20,fb359d5fccba7dca2915ff052a36925e,711d67e7c874474f8917afedaf74e1a5,394,8d3232861918220502cf36889fe39dd6,"""preprint""",US,2023-01-01,0,5daaa89c23f7ef7846c15606fb00f82d,2023-07-17T18:42:53Z
rec0KaIZAd1YQ9vZr,8993,e4fc4ed25e38b30ceabd8c6019740eb9,middle,2,ef86a66440c786f89eca0f5976ebecfd,fed70a0ceca3b511a52fafb69a1c63ab,NA,ac9d346e7ba55b73079726ef39dc277d,"""journal article""",TZ,2016-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-24T14:05:56Z
rec0KyeECv9OGxP4f,6315,e09072cfa75e5c3a199652bcfc8fda7f,middle,4,0097811e4d3e56f24811ac67345c314f,55822dd3eb9aec7941d9e886176854cb,3416,2cec0ca623f8adea9fa83094d05ae050,"""journal article""",US,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:33Z
rec0MUJSOemfaNdX5,8654,861d3b8bae56bd27d8df8ef28c5946a4,middle,6,b626dc5ca45e15498bd291ebc4f449b6,22563439d6355d60bd31a9454b9aa7db,2861,a4de330cd791c3b8307df0edf6a1bc29,"""journal article""",BD,2022-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec0NFYu1QQHc1EcG,8827,a1999f2a84702a12a706207066166b4a,first,1,c657e6335fe8b58e9a51c52881881a0b,3c5e7bfa75ed960fac5dbfff78465dc4,3587,3cc4c6cd0adc724c4ff405f98f05e705,"""journal article""",BD,2014-01-01,1,c657e6335fe8b58e9a51c52881881a0b,2023-08-02T15:59:14Z
rec0NfsUuCBj65gYg,3633,5f74be0f76d5d666d375a0c02ae6a368,middle,6,995c1f14b8d57275305804b88508ee92,5656cd7a73725ae2a46db81a4b2a5cd3,2022,2e4f9a997edf01c1866bf55da5d4109b,"""journal article""",CN,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec0Nq7KP3Hr0Klgv,2497,797daf1d262b7255268bdbd377eee41d,middle,7,e3488016a39f60928f725c8f52a32fb4,2361be26d5227438ebcaeb9bc72e47a7,"1436, 1437",0c4d767e6b03beafcc443763ddb0daff,"""preprint""",US,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-07-17T18:42:53Z
rec0PJNudEjRr0dhb,911,e8474e9de1ad0d4305108f5fe6327f79,first,1,ccb76d95808d139a0172a2642f684a9a,46d2009a94d00c9bbc99ad68abf349b5,548,94e5cee765fabb1ba71098fc5c3b6828,"""journal article""",US,2008-01-01,0,731e2b53873d5b382517f0405f18f5e7,2023-06-22T18:07:24Z
rec0PUGEBXjcXzsXY,202,8255e9209dcccac002b17581f0707565,middle,10,4b6b38e88c230eb7071306cd464fcb99,a605154639658f4c6f9889a62e8983a2,197,bff3fd12c704763cccaee64126399391,"""journal article""",US,2018-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec0PcRGnPLmxlrB0,1771,e09072cfa75e5c3a199652bcfc8fda7f,middle,3,4efdd2514e75a27f0f0aae8b00b8e631,20ca7e772f89f0ee8a5b20b0cac77436,1026,e604ae899642d68a73025b81b54b9d84,"""journal article""",US,2015-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec0QGrUN9wgGXuVZ,9158,850c9ae97364e1a7e3a6a5504f9c1301,middle,87,3be85ac944a2563ff2446d66005f0415,34d4634968db5f1b6a9baac53a493b72,4060,e966b04194d0768362eec090712142e7,"""journal article""",DE,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-10-27T21:50:54Z
rec0RFIiFqsg5iO8r,8731,7e86fd8b51cfb5e4f6eb1b711b355d9a,middle,30,5ee343e23b4e4589ccbe870888d13f35,ce570f7b6f767eca8faa5ebf9c327976,3203,d5571d16c32aa9fae45a42bde0f5e0d8,"""journal article""",US,2013-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec0SR2Ce2AVp5bNy,7401,c4195828d5566b92e19c8c4c9c6742dc,middle,7,25ed089abb63d74d3478ff6de5c91c2b,483275832887ba20e91c08f28d7a5cf3,3944,4c29e45f17563729718256e993327883,"""journal article""",EG,2019-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:33Z
rec0UQQ9AP3uu5DII,9498,63d0d379b514145634770d630acb9b78,middle,2,d4d5cf2a718a189ecea319a58b89d4f1,4a13c95b30423cd1ba5a2f4c6d5c625e,2765,81d39f0d7988bdc0bb347a8753f0341d,"""journal article""",VN,2020-01-01,1,396f1837bdc228159d12c551d5a704ed,2024-03-28T18:27:24Z
rec0WyUu7YkY8kFju,7229,e09072cfa75e5c3a199652bcfc8fda7f,last,7,f1ef7a2ad040614bc51f0bf99df22b7d,d6a0d6805bb11b0d06b45b3baaf32ec3,4079,b51f3da484f46104316366029d432e8d,"""journal article""",US,2019-01-01,1,36c674377072650b92be91ce8a077728,2023-06-22T18:07:33Z
rec0X7ni1QYsNhIDY,7266,e09072cfa75e5c3a199652bcfc8fda7f,middle,3,f1ef7a2ad040614bc51f0bf99df22b7d,233ea98e0249e71f579db82981046fdf,4079,cb323a4abbe2c7e6074c22185107a79b,"""journal article,review""",US,2020-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:33Z
rec0XHzEXYBGkWSpH,2495,067c7d67d430f557890937decb85d472,middle,6,e3488016a39f60928f725c8f52a32fb4,c18d767c859ccb60774154ae66c46195,"1436, 1437",9f90e3b3c5ba8f26f8c5c61b157d47f7,"""preprint""",US,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-07-17T18:42:53Z
rec0XeuKsGsOOcNdL,8445,861d3b8bae56bd27d8df8ef28c5946a4,middle,3,f8772a998de1e353e227b43bffa54855,feae45bd54f8f7827a41ff128cb5be9d,1915,6facd4174990942fbf04845730dcb601,"""journal article""",BD,2016-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec0YTyCSxFTannfz,4243,517fdf01d78b11e8407bcb8dccf4f41d,middle,5,e576179482710ac3f97448b14ef346d8,9f20d1ec9ec8b69acefc5bc318f733aa,2400,bb3c77df9c292634dd399158523d2df9,"""journal article""",FR,2017-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec0ZRiiQTzzDZUun,5466,e09072cfa75e5c3a199652bcfc8fda7f,middle,9,86db4004698005bd08ef7ba23f1e7a53,3679dbd4c34995ab54c9dc3dbc43d23f,4067,da3002d9713f36e976dd599397946378,"""journal article""",US,2014-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec0ZjnNJx3WFMycD,2664,5bd571b3be3a05833b2edfaac115a65b,middle,7,43330cfeada28bd3b0459a059ca24724,1613ea176be47ce5134556aa12709f21,1510,381212fb8ecd29afd4c423dd242fb847,"""journal article,review""",US,2019-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec0asZhkVHw6AHGO,4154,5c6d2b2570931cdb993d60073bdfd7e3,middle,5,afb7f4362fb581248fc93399ac89e80b,65b3f459d75b7c6305b84cbe39a0458d,2332,e7bb6f63a061a8c1ecc31a01538d8b24,"""journal article""",LK,2005-01-01,0,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec0bOjyg0tGQRspy,6333,6919181a3343faa3954ca14175b7937b,middle,3,26f5810c16d8ae442fbd48d333de4842,fe9d078cb435bdaf2213a17281cdfde0,3418,31c1169fdc6d90e22a5c925c81d4eb16,"""journal article""",BD,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:33Z
rec0bjAZpdeBgoxZd,4336,6919181a3343faa3954ca14175b7937b,middle,4,cb5da6b932b1deae96ff996fb2be1435,14946ec305b1a60c61fcf3d9362edf2b,2460,877642553c04f24c7928e85f7f106cff,"""journal article""",BD,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec0c9zAgHlf3MPNo,3070,0c37e6962cf63f3341909a4fc642cf41,middle,45,b61149328c83de30ae5ac4f77b327548,c5aeab9eb0da2274e3f6a1c92a1f5f66,1754,91178475cb07d7da2e110f02c7b3784e,"""preprint,journal article""",US,2022-01-01,"1, 1",396f1837bdc228159d12c551d5a704ed,2023-07-17T18:42:53Z
rec0cGn5PxuTOUpPw,2969,e09072cfa75e5c3a199652bcfc8fda7f,first,1,3ad0682cd15386ee6a5ce33af9b31475,c933ada213eece1aa13ac521ed417644,1697,defcdee141aee3ebaef27d6f0731eec2,"""preprint""",US,2020-01-01,1,3ad0682cd15386ee6a5ce33af9b31475,2023-07-17T18:42:53Z
rec0cHT0HEG2Dbeid,5037,e09072cfa75e5c3a199652bcfc8fda7f,middle,8,8c59f74fee4fb9834b37ccf99d53d884,1c8200d3fad41a34cd93260498930bd7,2805,72bfd422beb7a9bfa31204a257e7cb4f,"""journal article""",US,2022-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec0cXLzHogIpGkFW,8209,6557225c4eccb81da3534b94d100119a,middle,5,cebe7a4b6e9beeeb726687afab771a43,a1861ea0b658ce55d95d6982ff183b78,509,f0abcf15f945bb8200f8d1ae2782d2cd,"""journal article""",US,2017-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec0cpMwUeVgvcmOE,5739,ce187a80a0467905635482a8b9d4e9bb,middle,24,af7006b4f1630636f19c2dc9d086c4fd,c77dc2647a7bb132192d325896bf6adf,3052,56d112e552b7613d16710e3f0fb07479,"""journal article""",SN,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec0d4fTq29zoARxs,9034,3b60a3bd8dd8a218e851aec3f9272b71,middle,8,0bb7ced97d193dc05a236c0656df05f5,9e728bd51bc12fc20a9ac25f22486e2e,NA,9b2dbbcae1ad89fb640bdd33676a4839,"""journal article""",BE,2020-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec0d4wJuFX4jpCmL,9191,fdfc3a5b1907a3aa65e1545425cc38f6,middle,7,40a953db9514a4a5d64e24516e878b10,05abb91f344535ec76ded287487b6124,NA,2877f94dc7094b3b689126c5db97ccb7,"""journal article""",MY,2010-01-01,0,396f1837bdc228159d12c551d5a704ed,2023-08-24T14:05:56Z
rec0dcQeAG4tQgdHN,1592,20e664f91945a5beb07e9f31886fc5fd,last,13,6aae5e59e91231afb5a1c9b3bd1a5ceb,618de218e27eafcf702ebe52102281d6,906,e6225b9a305b6b730914e6f67d49a64b,"""journal article""",GB,2012-01-01,1,ce634078e6d74f39717b054c291f5c62,2023-06-22T18:07:24Z
rec0eSOS5G33rA2sK,5062,a1999f2a84702a12a706207066166b4a,last,8,2010097a63b490fff04d4c0b2cb6afbe,3c1cd5f0a6676ba697bfe60edbeea361,4065,bee5865ba60d1e68038acf28dd4090a2,"""preprint""",BD,2020-01-01,1,2010097a63b490fff04d4c0b2cb6afbe,2023-07-17T18:42:53Z
rec0ggfN3aiv1B7bv,4782,3ef8d5e178443affe4890e277aa4d861,middle,8,327cf5887945fb35912989b6b9a63686,d1855189a40d79ec798c46793132eaa6,4123,789564a246051308792d1bf6560270a0,"""journal article""",BD,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec0hrrz0qtvO5YpH,5414,e09072cfa75e5c3a199652bcfc8fda7f,last,5,86db4004698005bd08ef7ba23f1e7a53,491348cb10c03deeedd6de9d5c110d9f,4067,07a58c46938bf2b1cd7793e8f9eb9ad2,"""journal article""",US,2012-01-01,1,86db4004698005bd08ef7ba23f1e7a53,2023-06-22T18:07:29Z
rec0idAzZJffHDNu5,435,a1999f2a84702a12a706207066166b4a,middle,19,2f67e71c1858cbd4e8b729bac1abb0a1,c43a70509ebcaead65cbcb85d7b3656a,325,7f86745ca32a2097b49530670b144ead,"""journal article""",BD,2014-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec0izOY0uWOglIE7,4232,42357076f2891b84e2a6cebc73e3e207,middle,4,21cc1c2b164d5073d29d75ce985f6eda,8acc95d2b948c7d48ec10504455a9224,2391,4eab3b641c481802c76d408b8bec15ff,"""journal article,review""",BR,2022-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec0jplfJHWdOJMgJ,8546,17f964b8925b1c430dee4bf1e6b14e63,middle,3,7362138e66cf8df99f6227a694ffc003,a1dd4f6ddd60d042c73948f08d1dea4f,2501,cceee9432c8acac6c5cf4517c1935dbe,"""journal article""",BD,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec0kbOaqbfSTElib,8171,96e47e04473236f5e1923bea4d8f50f2,first,1,17164cb60294b2428bf6f8c25241352d,de94ef20a0df91108103ece288ea13e5,307,8a115be70f55f85cfdb3abc116d26ab3,"""journal article""",US,2016-01-01,1,17164cb60294b2428bf6f8c25241352d,2023-08-02T15:59:14Z
rec0lGjjIxUd9tFkn,8738,d105a325e213c239b6a80ce089cf6b59,middle,2,9b2c871aa0bafc5f43dddbf034ec23aa,000edcd1b76e9c4ac9dccbb79c370ebb,3275,20f526a79b9f2a59c1cd4d31128f7890,"""journal article""",US,2010-01-01,0,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec0lj78PzOTNDnD3,4339,11aca2e059c5da4f520795018eee9d56,middle,10,1ca23842f190785e80e69a82d7c6ce9a,0661f03cc447bda4f73eb695cb6c0cbd,2462,4f45d561c3771ea5dc85dffff995da75,"""journal article""",ZW,2020-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec0mIkCUO0GUQsU0,5764,11d6407a2f6112e6037195b27b1e8daf,middle,10,67217e81ebfdd138e6a152447a99ecfe,5e2795eefbea37a0cd3838134e764664,3069,484d1f20eac5a827d4fcfc0e4e0a8e73,"""journal article""",PH,2015-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec0oUUlDqCnHYvPX,4257,3e21862178199ccef3abaabecfa89038,last,6,cc8107e51cced5ba3b6baa0d72ea76f5,a5cd8c3718cada97546f793771c2798a,2410,490da2328ac9dbbce6d145538c62e1a6,"""journal article""",DE,2016-01-01,1,cc8107e51cced5ba3b6baa0d72ea76f5,2023-06-22T18:07:29Z
rec0qHSY33CTi0EVu,5483,e09072cfa75e5c3a199652bcfc8fda7f,middle,3,86db4004698005bd08ef7ba23f1e7a53,c34f45b99478e1ea1d10dff54fe31039,4067,82dd8f24703bf5410e722dec052c0cba,"""journal article""",US,2017-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec0rC5paAS9gzpAi,62,65a861769926441669d2a1222b50c97a,middle,4,0dec3243b78811af73fef076136de82d,d98a24c82f4f168598db354f4741a9d9,4030,2bf085cc0fed56aa1da91436e93e890f,"""journal article""",US,2008-01-01,0,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec0rT9mpKOynUp5l,63,65a861769926441669d2a1222b50c97a,middle,2,0dec3243b78811af73fef076136de82d,c6cbb99640e862c8a51b840aab88e5e1,4030,e4291e4c8781587397bc199994bcadd8,"""journal article""",US,2008-01-01,0,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
